cellID,animalID,genoType,cellType,recordLayer,recordRegion,stimSource,stimChannel,conditionName,signal,samplerate,onset,risetime,slope,amplitude,onset2peakTime,halfwidth,decay,slope2ms,slope3ms,area,test1DrugName,waveformSequence,
will20150612c004,will20150612,WT,MSN,DMS,Striatum,MD,ChIEF,BASEDAMGO,EPSC,10000,3.9,1.5,-1.1091e-10,-282.957,2.6,5.4,6.1,-1.6948e-11,-1.6948e-11,-1737.0628,Ctrl,1,
will20150612c004,will20150612,WT,MSN,DMS,Striatum,Elec,Elec,DAMGO,EPSC,10000,2.2,0.7,-2.1218e-10,-288.6064,1.8,6,7.3,-3.3182e-11,-3.3182e-11,-1945.3464,DAMGO,2,
will20150612c004,will20150612,WT,MSN,DMS,Striatum,MD,ChIEF,DAMGO,EPSC,10000,3.2,1.8,-2.0574e-11,-61.9943,4.1,6,6.8,-3.3028e-12,-5.0661e-12,-431.9305,DAMGO,2,
will20150612c004,will20150612,WT,MSN,DMS,Striatum,Elec,Elec,DAMGONALOX,EPSC,10000,2.2,0.6,-2.6935e-10,-332.6962,1.7,5.9,7.6,-4.5691e-11,-4.5691e-11,-2259.3695,NLX,3,
will20150612c004,will20150612,WT,MSN,DMS,Striatum,MD,ChIEF,DAMGONALOX,EPSC,10000,4,1.2,-1.0218e-10,-210.2538,42.3,45,5.7,-1.3444e-11,-1.3444e-11,-2647.393,NLX,3,
will20150612c004,will20150612,WT,MSN,DMS,Striatum,Elec,Elec,BASENBQX,EPSC,10000,2.2,0.6,-2.6935e-10,-332.6962,1.7,5.9,7.6,-4.5691e-11,-4.5691e-11,-2259.3695,NLX,3,
will20150612c004,will20150612,WT,MSN,DMS,Striatum,MD,ChIEF,BASENBQX,EPSC,10000,4,1.2,-1.0218e-10,-210.2538,42.3,45,5.7,-1.3444e-11,-1.3444e-11,-2647.393,NLX,3,
will20150612c004,will20150612,WT,MSN,DMS,Striatum,Elec,Elec,NBQX,EPSC,10000,2.1,0,NaN,-23.2373,0.6,6,10.6,-2.2965e-12,-2.4593e-12,-210.7566,NBQX,4,
will20150612c004,will20150612,WT,MSN,DMS,Striatum,MD,ChIEF,NBQX,EPSC,10000,0,45.7,-1.7096e-13,-10.7514,45.8,42.1,2.9,-2.2533e-12,-2.4873e-12,-109.6167,NBQX,4,
will20150714c3010,will20150714,WT,MSN,DMS,Striatum,MD,CsChR,BASEENK,EPSC,10000,3.4,1.4,-6.3863e-11,-156.1222,3,8.3,9.7,-1.0161e-11,-1.0161e-11,-1457.765,Ctrl,1,
will20150714c3010,will20150714,WT,MSN,DMS,Striatum,MD,CsChR,ENK,EPSC,10000,0,1.4,-9.1431e-12,-25.8579,6.3,6.3,8.7,-2.6028e-12,-2.6028e-12,-191.4571,ME,2,
will20160111c001,will20160111,WT,MSN,DMS,Striatum,MD,CsChR,BASEDAMGO,EPSC,20000,2.95,1.25,-1.5341e-10,-328.4266,3.05,7.05,7.3,-1.1977e-11,-1.1977e-11,-2503.3524,Ctrl,1,
will20160111c001,will20160111,WT,MSN,DMS,Striatum,MD,CsChR,DAMGO,EPSC,20000,3.2,1.35,-3.6261e-11,-79.0659,2.8,6.4,6.2,-3.2807e-12,-3.2807e-12,-556.9272,DAMGO,2,
will20160111c001,will20160111,WT,MSN,DMS,Striatum,MD,CsChR,DAMGONALOX,EPSC,20000,3.05,1.4,-1.2919e-10,-300.174,3,7.7,8.35,-8.9553e-12,-8.9553e-12,-2556.344,NLX,3,
will20160111c001,will20160111,WT,MSN,DMS,Striatum,MD,CsChR,BASECPA,EPSC,20000,3.05,1.4,-1.2919e-10,-300.174,3,7.7,8.35,-8.9553e-12,-8.9553e-12,-2556.344,NLX,3,
will20160111c001,will20160111,WT,MSN,DMS,Striatum,MD,CsChR,CPA,EPSC,20000,2.85,1.7,-4.9301e-11,-135.5068,3.8,7.3,6.75,-4.6159e-12,-4.6159e-12,-1090.2866,CPA,4,
will20160111c001,will20160111,WT,MSN,DMS,Striatum,MD,CsChR,BASEDPCPX,EPSC,20000,2.85,1.7,-4.9301e-11,-135.5068,3.8,7.3,6.75,-4.6159e-12,-4.6159e-12,-1090.2866,CPA,4,
will20160111c001,will20160111,WT,MSN,DMS,Striatum,MD,CsChR,DPCPX,EPSC,20000,3.15,1.45,-1.5782e-10,-378.0914,3.15,7.4,7.8,-1.121e-11,-1.121e-11,-3107.6588,DPCPX,5,
will20160111c001,will20160111,WT,MSN,DMS,Striatum,MD,CsChR,BASEDPCPX,EPSC,20000,3.15,1.45,-1.5782e-10,-378.0914,3.15,7.4,7.8,-1.121e-11,-1.121e-11,-3107.6588,DPCPX,5,
will20160111c001,will20160111,WT,MSN,DMS,Striatum,MD,CsChR,FSK,EPSC,20000,2.9,1.5,-2.1927e-10,-555.7998,3.55,8.25,8.35,-1.2662e-11,-1.2662e-11,-5124.5426,Fsk,6,
will20160303c005,will20160303,WT,MSN,DMS,Striatum,MD,CsChR,BASEDAMGO,EPSC,20000,2.45,0.55,-4.9802e-10,-457.7159,1.3,3.5,3.5,-3.1922e-11,-3.1922e-11,-1766.1667,Ctrl,1,
will20160303c005,will20160303,WT,MSN,DMS,Striatum,MD,CsChR,DAMGO,EPSC,20000,2.65,0.7,-1.8451e-10,-213.5871,1.45,3.4,3.75,-1.2232e-11,-1.2232e-11,-831.7698,DAMGO,2,
will20160303c005,will20160303,WT,MSN,DMS,Striatum,MD,CsChR,DAMGOCTAP,EPSC,20000,2.65,0.55,-3.0524e-10,-287.3086,1.45,4,3.95,-2.0054e-11,-2.0054e-11,-1256.8069,CTAP,3,
will20160303c005,will20160303,WT,MSN,DMS,Striatum,MD,CsChR,BASEDPDPE,EPSC,20000,2.65,0.55,-3.0524e-10,-287.3086,1.45,4,3.95,-2.0054e-11,-2.0054e-11,-1256.8069,CTAP,3,
will20160303c005,will20160303,WT,MSN,DMS,Striatum,MD,CsChR,DPDPE,EPSC,20000,2.6,0.55,-4.4975e-10,-403.3325,1.4,3.25,3.4,-2.8584e-11,-2.8584e-11,-1497.4616,DPDPE,4,
will20160303c005,will20160303,WT,MSN,DMS,Striatum,MD,CsChR,DPDPENALTRI,EPSC,20000,2.65,0.55,-4.0995e-10,-386.8213,1.35,3.35,3.5,-2.5218e-11,-2.5218e-11,-1426.9559,NTD,5,
will20160303c008,will20160303,WT,MSN,DMS,Striatum,MD,CsChR,BASEDAMGO,EPSC,20000,3,0.6,-1.6965e-10,-178.6748,1.4,3.4,3.25,-1.1004e-11,-1.1004e-11,-696.8338,Ctrl,1,
will20160303c008,will20160303,WT,MSN,DMS,Striatum,MD,CsChR,DAMGO,EPSC,20000,0,2.8,-4.6236e-12,-33.9676,4.6,2.75,3.4,-7.1017e-12,-7.1017e-12,-133.9335,DAMGO,2,
will20160309c003,will20160309,WT,MSN,DMS,Striatum,MD,CsChR,BASEENK,EPSC,20000,2.35,0.9,-4.4359e-10,-683.5195,1.85,2.6,1.6,-4.161e-11,-4.161e-11,-1838.3046,Ctrl,1,
will20160309c003,will20160309,WT,MSN,DMS,Striatum,MD,CsChR,ENK,EPSC,20000,2.4,1,-2.42e-10,-439.1387,1.45,2.35,1.35,-3.0218e-11,-3.0218e-11,-1037.4804,ME,2,
will20160309c003,will20160309,WT,MSN,DMS,Striatum,MD,CsChR,ENKWASH,EPSC,20000,2.35,1,-3.909e-10,-695.4019,1.95,2.7,1.45,-4.8181e-11,-4.8181e-11,-1949.2476,wash,3,
will20160309c005,will20160309,WT,MSN,DMS,Striatum,MD,CsChR,BASEDAMGO,EPSC,20000,2.85,1,-3.2045e-10,-555.9176,2.65,4.65,4.05,-2.9674e-11,-2.9674e-11,-2799.9417,Ctrl,1,
will20160309c005,will20160309,WT,MSN,DMS,Striatum,MD,CsChR,DAMGO,EPSC,20000,2.9,0.8,-1.4854e-10,-222.3059,1.7,3.85,4.1,-1.7907e-11,-1.7907e-11,-932.7463,DAMGO,2,
will20160309c005,will20160309,WT,MSN,DMS,Striatum,MD,CsChR,DAMGONALOX,EPSC,20000,2.8,1.05,-3.1766e-10,-587.9405,2.5,4.55,3.95,-3.2838e-11,-3.2838e-11,-2933.1474,NLX,3,
will20160309c009,will20160309,WT,MSN,DMS,Striatum,MD,CsChR,BASEDAMGO,EPSC,20000,2.15,1.05,-1.6073e-10,-284.8159,2.15,3.3,3.2,-1.4204e-11,-1.4204e-11,-1090.5195,Ctrl,1,
will20160309c009,will20160309,WT,MSN,DMS,Striatum,MD,CsChR,DAMGO,EPSC,20000,2,0.45,-1.0401e-10,-93.6789,1.2,3.05,3.25,-1.0976e-11,-1.0976e-11,-311.4531,DAMGO,2,
will20160309c009,will20160309,WT,MSN,DMS,Striatum,MD,CsChR,DAMGONALOX,EPSC,20000,2.1,0.95,-1.3865e-10,-217.8438,1.95,3.55,2.75,-1.3136e-11,-1.3136e-11,-835.6544,NLX,3,
will20160309c013,will20160309,WT,MSN,DMS,Striatum,MD,CsChR,BASEDAMGO,EPSC,20000,2.7,0.35,-3.9222e-10,-236.371,1.15,3.05,3.55,-2.2897e-11,-2.2897e-11,-812.2981,Ctrl,1,
will20160309c013,will20160309,WT,MSN,DMS,Striatum,MD,CsChR,DAMGO,EPSC,20000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DAMGO,2,
will20160309c013,will20160309,WT,MSN,DMS,Striatum,MD,CsChR,DAMGONALOX,EPSC,20000,2.8,0.4,-3.8079e-10,-248.3556,1.05,3.25,3.8,-2.4542e-11,-2.4542e-11,-922.0897,NLX,3,
will20160309c013,will20160309,WT,MSN,DMS,Striatum,MD,CsChR,BASEDNQX,EPSC,20000,2.8,0.4,-3.8079e-10,-248.3556,1.05,3.25,3.8,-2.4542e-11,-2.4542e-11,-922.0897,NLX,3,
will20160309c013,will20160309,WT,MSN,DMS,Striatum,MD,CsChR,DNQX,EPSC,20000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DNQX,4,
will20160812c004,will20160812,WT,MSN,DMS,Striatum,MD,Flex Chrimson,BASEENK,EPSC,10000,3.2,0.5,-1.4505e-10,-125.6301,1.4,6.8,6.3,-1.6449e-11,-1.6449e-11,-919.332,Ctrl,1,
will20160812c004,will20160812,WT,MSN,DMS,Striatum,MD,Flex Chrimson,ENK,EPSC,10000,0,2.5,-5.4616e-12,-22.7484,5.4,7.8,8.4,-1.3947e-12,-2.1393e-12,-159.2352,ME,2,
will20160812c004,will20160812,WT,MSN,DMS,Striatum,MD,Flex Chrimson,ENKWASH,EPSC,10000,3.2,0.7,-9.4335e-11,-115.877,2.1,6.7,7,-1.1227e-11,-1.1227e-11,-778.1901,Wash,3,
will20160816c007,will20160816,WT,MSN,DMS,Striatum,MD,Flex Chrimson,BASEENK,EPSC,10000,3.6,1.1,-1.0594e-10,-207.0868,3,8,6.3,-1.8237e-11,-1.8237e-11,-1722.7029,Ctrl,1,
will20160816c007,will20160816,WT,MSN,DMS,Striatum,MD,Flex Chrimson,ENK,EPSC,10000,3.6,1,-3.8783e-11,-61.2683,2.5,6.8,7.2,-6.8239e-12,-6.8239e-12,-448.2459,ME,2,
will201027c008,will201027,AI32,MSN,DMS,Striatum,MD,Cre,BASEDAMGO,EPSC,20000,4.05,0.9,-3.9764e-10,-623.7692,2.05,4.05,3.9,-2.617e-11,-2.617e-11,-2795.1373,Ctrl,1,
will201027c008,will201027,AI32,MSN,DMS,Striatum,MD,Cre,DAMGO,EPSC,20000,4.3,0.9,-1.5901e-10,-234.5802,1.8,3.6,3.6,-9.6676e-12,-9.6676e-12,-941.1994,DAMGO,2,
will201027c008,will201027,AI32,MSN,DMS,Striatum,MD,Cre,DAMGOCTAP,EPSC,20000,4.15,0.9,-3.2282e-10,-506.5742,2.2,3.9,3.75,-1.87e-11,-1.87e-11,-2206.7466,CTAP,3,
will201117c004,will201117,WT,MSN,DMS,Striatum,MD,Chrimson,BASEENK,EPSC,10000,2.8,1.9,-7.9734e-11,-236.4327,2.5,7.1,5.8,-2.5788e-11,-2.5788e-11,-1626.0621,Ctrl,1,
will201117c004,will201117,WT,MSN,DMS,Striatum,MD,Chrimson,ENK,EPSC,10000,0.7,2.3,-1.0098e-11,-37.3855,9,7.1,4.2,-2.3804e-12,-3.7233e-12,-270.0022,ME,2,
will201202c010,will201202,AI32,MSN,DMS,Striatum,MD,CsChR,BASEDAMGO,EPSC,20000,3.7,1.4,-1.681e-10,-399.6585,2.95,5.9,5.15,-1.4042e-11,-1.4042e-11,-2546.0911,Ctrl,1,
will201202c010,will201202,AI32,MSN,DMS,Striatum,MD,CsChR,DAMGO,EPSC,20000,3.35,1,-6.7944e-11,-116.808,4.25,7.45,5.65,-6.1342e-12,-6.1342e-12,-880.0344,DAMGO,2,
will201202c010,will201202,AI32,MSN,DMS,Striatum,MD,CsChR,DAMGOCTAP,EPSC,20000,3.4,1.05,-1.8759e-10,-332.2256,2.5,6.1,5.7,-1.6565e-11,-1.6565e-11,-2232.1963,CTAP,3,
will201202c010,will201202,AI32,MSN,DMS,Striatum,MD,CsChR,BASEU69,EPSC,20000,3.4,1.05,-1.8759e-10,-332.2256,2.5,6.1,5.7,-1.6565e-11,-1.6565e-11,-2232.1963,CTAP,3,
will201202c010,will201202,AI32,MSN,DMS,Striatum,MD,CsChR,U69,EPSC,20000,3.4,0.95,-2.1515e-10,-349.1877,3.6,6.05,5.35,-1.6175e-11,-1.6175e-11,-2324.5832,U69,4,
will201202c010,will201202,AI32,MSN,DMS,Striatum,MD,CsChR,U69NALOX,EPSC,20000,3.45,1.2,-1.7611e-10,-345.3161,2.45,5.3,5.35,-1.5499e-11,-1.5499e-11,-2072.8978,NLX,5,
will20170110c008,will20170110,pDyncre;AI32,MSN,DMS,Striatum,MD,CsChR,BASEENK,EPSC,10000,3.1,0.8,-3.2336e-10,-468.8472,2.2,5.1,5.9,-4.1692e-11,-4.1692e-11,-2758.721,Ctrl,1,
will20170110c008,will20170110,pDyncre;AI32,MSN,DMS,Striatum,MD,CsChR,ENK,EPSC,10000,3.4,1.1,-7.951e-11,-158.978,2.8,5.1,5,-1.1205e-11,-1.1205e-11,-899.4875,ME,2,
will20170228c008,will20170228,WT,MSN,DMS,Striatum,MD,CsChR,BASEDPDPE,EPSC,20000,2.8,1.1,-3.5314e-10,-675.0314,2.25,4.6,4.25,-3.374e-11,-3.374e-11,-3436.7015,Ctrl,1,
will20170228c008,will20170228,WT,MSN,DMS,Striatum,MD,CsChR,DPDPE,EPSC,20000,2.8,1.1,-3.0243e-10,-594.2069,2.55,4.75,4.55,-2.8759e-11,-2.8759e-11,-3145.2657,DPDPE,2,
will20170320c002,will20170320,Pvcre;AI9,MSN,DMS,Striatum,MD,ChR2h134r,BASEDAMGO,EPSC,20000,2.9,1.15,-1.7756e-10,-358.2908,2.45,5.2,4.55,-2.0458e-11,-2.0458e-11,-2023.4216,Ctrl,1,
will20170320c002,will20170320,Pvcre;AI9,MSN,DMS,Striatum,MD,ChR2h134r,DAMGO,EPSC,20000,3,1.5,-3.8791e-11,-93.0561,2.9,4.4,4,-8.3193e-12,-8.3193e-12,-459.5503,DAMGO,2,
will20170525c004,will20170525,WT,MSN,DMS,Striatum,MD,CsChR,BASEDPDPE,EPSC,20000,2.8,1.5,-1.4879e-10,-371.2302,3.2,7.35,6.55,-1.22e-11,-1.22e-11,-2912.4788,Ctrl,1,
will20170525c004,will20170525,WT,MSN,DMS,Striatum,MD,CsChR,DPDPE,EPSC,20000,2.75,1.15,-1.7093e-10,-345.2696,3.15,7.4,6.75,-1.4913e-11,-1.4913e-11,-2757.793,DPDPE,2,
will20170525c004,will20170525,WT,MSN,DMS,Striatum,MD,CsChR,DPDPENALOX,EPSC,20000,2.8,1.5,-1.1691e-10,-303.3503,3.3,7.75,7.15,-8.9343e-12,-8.9343e-12,-2538.9287,NTD,3,
will20170525c004,will20170525,WT,MSN,DMS,Striatum,MD,CsChR,BASEDAMGO,EPSC,20000,2.8,1.5,-1.1691e-10,-303.3503,3.3,7.75,7.15,-8.9343e-12,-8.9343e-12,-2538.9287,NTD,3,
will20170525c012,will20170525,WT,MSN,DMS,Striatum,MD,CsChR,BASEDPDPE,EPSC,20000,2.75,0.8,-4.2184e-10,-572.3389,2.2,4.9,5.1,-2.8919e-11,-2.8919e-11,-3141.7036,Ctrl,1,
will20170525c012,will20170525,WT,MSN,DMS,Striatum,MD,CsChR,DPDPE,EPSC,20000,2.7,1.05,-3.4089e-10,-586.4335,2.4,4.85,5,-2.4244e-11,-2.4244e-11,-3223.3281,DPDPE,2,
will20170605c008,will20170605,WT,MSN,DMS,Striatum,MD,ChR2h134r,BASEDAMGO,EPSC,20000,3.7,1.55,-2.284e-10,-606.3649,3.05,7.4,7.7,-1.878e-11,-1.878e-11,-5040.0217,Ctrl,1,
will20170605c008,will20170605,WT,MSN,DMS,Striatum,MD,ChR2h134r,DAMGO,EPSC,20000,4,1.9,-7.5231e-11,-245.6268,5.3,9.7,8.15,-8.4129e-12,-8.4129e-12,-2469.2108,DAMGO,2,
will20170605c008,will20170605,WT,MSN,DMS,Striatum,MD,ChR2h134r,DAMGOCTAP,EPSC,20000,3.65,1.6,-2.3054e-10,-624.2614,3.35,7.15,7.05,-1.736e-11,-1.736e-11,-4963.1174,CTAP,3,
will20170605c008,will20170605,WT,MSN,DMS,Striatum,MD,ChR2h134r,BASEDPDPE,EPSC,20000,3.65,1.6,-2.3054e-10,-624.2614,3.35,7.15,7.05,-1.736e-11,-1.736e-11,-4963.1174,CTAP,3,
will20170605c008,will20170605,WT,MSN,DMS,Striatum,MD,ChR2h134r,DPDPE,EPSC,20000,3.55,1.45,-2.6635e-10,-651.7556,2.95,7.05,7.8,-2.4384e-11,-2.4384e-11,-5215.0494,DPDPE,4,
will20170605c008,will20170605,WT,MSN,DMS,Striatum,MD,ChR2h134r,DPDPENALTRI,EPSC,20000,3.4,1.4,-2.4707e-10,-558.7477,2.85,7.15,7.75,-1.6869e-11,-1.6869e-11,-4585.1224,NTD,5,
will20170823c010,will20170823,Pvcre;AI39,MSN,DMS,Striatum,MD,ChR2h134r,BASEENK,EPSC,20000,2.4,0.95,-2.2401e-10,-356.7826,2.5,6.55,5.6,-1.4863e-11,-1.4863e-11,-2500.2241,Ctrl,1,
will20170823c010,will20170823,Pvcre;AI39,MSN,DMS,Striatum,MD,ChR2h134r,ENK,EPSC,20000,2.8,1.05,-3.6425e-11,-62.666,1.95,5.1,7.65,-5.414e-12,-5.414e-12,-410.636,ME,2,
will20170915c001,will20170915,WT,MSN,DMS,Striatum,MD,CsChR,BASEDPDPE,EPSC,20000,3.5,0.6,-2.6594e-10,-252.4813,2.05,4.5,4.55,-2.2141e-11,-2.2141e-11,-1266.2255,Ctrl,1,
will20170915c001,will20170915,WT,MSN,DMS,Striatum,MD,CsChR,DPDPE,EPSC,20000,3.55,0.8,-2.0498e-10,-279.4841,1.65,4.6,6.25,-1.3944e-11,-1.3944e-11,-1607.3647,DPDPE,2,
will20170915c001,will20170915,WT,MSN,DMS,Striatum,MD,CsChR,DPDPENALTRI,EPSC,20000,3.7,0.6,-2.7822e-10,-268.8041,1.5,5.15,6.5,-1.8743e-11,-1.8743e-11,-1665.8802,NTD,3,
will20170918c001,will20170918,WT,MSN,DMS,Striatum,MD,CsChR,BASEDPDPE,EPSC,20000,3.05,1.3,-1.2112e-10,-255.3496,3.15,4.95,4.15,-1.0905e-11,-1.0905e-11,-1375.2876,Ctrl,1,
will20170918c001,will20170918,WT,MSN,DMS,Striatum,MD,CsChR,DPDPE,EPSC,20000,2.9,1.5,-9.396e-11,-245.9344,2.65,5.65,5.1,-9.476e-12,-9.476e-12,-1415.0333,DPDPE,2,
will20170920c001,will20170920,WT,MSN,DMS,Striatum,MD,CsChR,BASE,EPSC,20000,2.1,1.15,-7.2594e-11,-132.752,2.2,8,6.8,-8.1713e-12,-8.1713e-12,-1264.7801,Ctrl,1,
will20150415c3004,will20150415,WT,MSN,DMS,Striatum,PFC,ChIEF,BASEDAMGO,EPSC,10000,3.7,1.3,-1.2212e-10,-244.6597,2.1,6.4,5.8,-1.6633e-11,-1.6633e-11,-1663.3401,Ctrl,1,
will20150415c3004,will20150415,WT,MSN,DMS,Striatum,PFC,ChIEF,DAMGO,EPSC,10000,3.7,1.1,-1.7861e-10,-301.2174,2.6,5.5,5.8,-2.5541e-11,-2.5541e-11,-1893.86,DAMGO,2,
will20150415c3004,will20150415,WT,MSN,DMS,Striatum,PFC,ChIEF,DAMGONALOX,EPSC,10000,3.9,1.1,-2.0358e-10,-346.2399,2.2,5.4,6.3,-3.884e-11,-3.884e-11,-2158.9734,NLX,3,
will20150415c3004,will20150415,WT,MSN,DMS,Striatum,PFC,ChIEF,BASEBAC,EPSC,10000,3.9,1.1,-2.0358e-10,-346.2399,2.2,5.4,6.3,-3.884e-11,-3.884e-11,-2158.9734,NLX,3,
will20150415c3004,will20150415,WT,MSN,DMS,Striatum,PFC,ChIEF,BAC,EPSC,10000,1.1,2,-1.0715e-11,-29.431,4.5,4.6,5.2,-4.1902e-12,-4.7609e-12,-142.8313,Bac,4,
will20150415c3004,will20150415,WT,MSN,DMS,Striatum,PFC,ChIEF,BASECGP,EPSC,10000,1.1,2,-1.0715e-11,-29.431,4.5,4.6,5.2,-4.1902e-12,-4.7609e-12,-142.8313,Bac,4,
will20150415c3004,will20150415,WT,MSN,DMS,Striatum,PFC,ChIEF,CGP,EPSC,10000,3.4,1.3,-9.3328e-11,-209.3523,2.8,4.5,5.1,-1.7719e-11,-1.7719e-11,-1164.6758,CGP,5,
will20150415c3004,will20150415,WT,MSN,DMS,Striatum,PFC,ChIEF,BASENBQX,EPSC,10000,3.4,1.3,-9.3328e-11,-209.3523,2.8,4.5,5.1,-1.7719e-11,-1.7719e-11,-1164.6758,CGP,5,
will20150415c3004,will20150415,WT,MSN,DMS,Striatum,PFC,ChIEF,NBQX,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NBQX,6,
will20150415c4008,will20150415,WT,MSN,DMS,Striatum,PFC,ChIEF,BASEDAMGO,EPSC,10000,3.7,1.4,-1.0684e-10,-239.9832,3.2,5.9,5.8,-2.1744e-11,-2.1744e-11,-1583.4155,Ctrl,1,
will20150415c4008,will20150415,WT,MSN,DMS,Striatum,PFC,ChIEF,DAMGO,EPSC,10000,3.6,1.3,-7.2097e-11,-160.7464,3.4,6.1,6.9,-1.8618e-11,-1.8618e-11,-1126.7168,DAMGO,2,
will20150415c4008,will20150415,WT,MSN,DMS,Striatum,PFC,ChIEF,DAMGONALOX,EPSC,10000,3.4,1.6,-5.7097e-11,-155.8927,3.8,6.7,6.5,-1.2353e-11,-1.2353e-11,-1156.5937,NLX,3,
will20150415c4008,will20150415,WT,MSN,DMS,Striatum,PFC,ChIEF,BASEBAC,EPSC,10000,3.4,1.6,-5.7097e-11,-155.8927,3.8,6.7,6.5,-1.2353e-11,-1.2353e-11,-1156.5937,NLX,3,
will20150415c4008,will20150415,WT,MSN,DMS,Striatum,PFC,ChIEF,BAC,EPSC,10000,0.2,6.6,-2.3218e-12,-20.6745,7.7,5.5,6.3,-2.9164e-12,-2.9527e-12,-126.1445,Bac,4,
will20150415c4008,will20150415,WT,MSN,DMS,Striatum,PFC,ChIEF,BASENBQX,EPSC,10000,0.2,6.6,-2.3218e-12,-20.6745,7.7,5.5,6.3,-2.9164e-12,-2.9527e-12,-126.1445,Bac,4,
will20150415c4008,will20150415,WT,MSN,DMS,Striatum,PFC,ChIEF,NBQX,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NBQX,5,
will20150528c1,will20150528,WT,MSN,DMS,Striatum,PFC,ChIEF,BASEDAMGO,EPSC,10000,4.5,0.7,-1.4168e-10,-173.4318,2.2,4.1,5.1,-1.6976e-11,-1.6976e-11,-867.3236,Ctrl,1,
will20150528c1,will20150528,WT,MSN,DMS,Striatum,PFC,ChIEF,DAMGO,EPSC,10000,4.7,0.8,-1.0667e-10,-140.9014,1.8,3.9,5.9,-1.3403e-11,-1.3403e-11,-697.8634,DAMGO,2,
will20150528c1,will20150528,WT,MSN,DMS,Striatum,PFC,ChIEF,DAMGONALOX,EPSC,10000,5.1,0.8,-9.2721e-11,-123.3146,1.5,4.5,6,-1.0783e-11,-1.0783e-11,-662.0169,NLX,3,
will20150528c1,will20150528,WT,MSN,DMS,Striatum,PFC,ChIEF,BASENBQX,EPSC,10000,5.1,0.8,-9.2721e-11,-123.3146,1.5,4.5,6,-1.0783e-11,-1.0783e-11,-662.0169,NLX,3,
will20150528c1,will20150528,WT,MSN,DMS,Striatum,PFC,ChIEF,NBQX,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NBQX,4,
will20150724c011,will20150724,WT,MSN,DMS,Striatum,PFC,ChIEF,BASEDAMGO,EPSC,10000,2.6,1.3,-3.2598e-11,-79.0154,2.4,5.3,5.4,-7.2634e-12,-7.2634e-12,-452.6633,Ctrl,1,
will20150724c011,will20150724,WT,MSN,DMS,Striatum,PFC,ChIEF,DAMGO,EPSC,10000,2.7,1.4,-2.2668e-11,-52.4222,2.5,5.1,4.7,-3.5268e-12,-3.5268e-12,-283.1594,DAMGO,2,
will20150724c011,will20150724,WT,MSN,DMS,Striatum,PFC,ChIEF,DAMGONALOX,EPSC,10000,2.5,1,-2.5483e-11,-57.2556,2.2,5.5,5,-7.7212e-12,-7.7212e-12,-327.2592,NLX,3,
will20160304c000,will20160304,WT,MSN,DMS,Striatum,PFC,CsChR,BASEDAMGO,EPSC,20000,2.65,0.6,-2.9764e-10,-304.4246,1.35,2.6,2.8,-1.736e-11,-1.736e-11,-907.1116,Ctrl,1,
will20160304c000,will20160304,WT,MSN,DMS,Striatum,PFC,CsChR,DAMGO,EPSC,20000,2.75,0.6,-2.4251e-10,-243.3861,1.4,2.45,2.55,-1.4908e-11,-1.4908e-11,-683.2887,DAMGO,2,
will20160304c000,will20160304,WT,MSN,DMS,Striatum,PFC,CsChR,DAMGOCTAP,EPSC,20000,2.75,0.55,-2.0823e-10,-205.3198,1.2,2.3,2.45,-1.4551e-11,-1.4551e-11,-526.6598,CTAP,3,
will20160304c000,will20160304,WT,MSN,DMS,Striatum,PFC,CsChR,BASEDPDPE,EPSC,20000,2.75,0.55,-2.0823e-10,-205.3198,1.2,2.3,2.45,-1.4551e-11,-1.4551e-11,-526.6598,CTAP,3,
will20160304c000,will20160304,WT,MSN,DMS,Striatum,PFC,CsChR,DPDPE,EPSC,20000,2.75,0.5,-2.8098e-10,-237.0379,1,2.3,2.2,-1.6022e-11,-1.6022e-11,-640.4674,DPDPE,4,
will20160304c007,will20160304,WT,MSN,DMS,Striatum,PFC,CsChR,BASEDAMGO,EPSC,20000,3.8,1.15,-6.9916e-11,-141.2318,2.15,3.95,4.1,-5.9162e-12,-5.9162e-12,-649.0053,Ctrl,1,
will20160304c007,will20160304,WT,MSN,DMS,Striatum,PFC,CsChR,DAMGO,EPSC,20000,3.4,1.2,-6.5299e-11,-127.1927,2.5,4.25,4.4,-6.1403e-12,-5.8077e-12,-632.5846,DAMGO,2,
will20160304c007,will20160304,WT,MSN,DMS,Striatum,PFC,CsChR,DAMGOCTAP,EPSC,20000,3.25,1.2,-6.5246e-11,-129.6875,2.8,4.4,3.95,-7.3346e-12,-7.3346e-12,-627.9539,CTAP,3,
will20160304c007,will20160304,WT,MSN,DMS,Striatum,PFC,CsChR,BASEDPDPE,EPSC,20000,3.25,1.2,-6.5246e-11,-129.6875,2.8,4.4,3.95,-7.3346e-12,-7.3346e-12,-627.9539,CTAP,3,
